"DateID","LabID","CRA","Error","Material","Species","SiteID","SiteName","Longitude","Latitude","Region"
215510,"AA-25211",8460,85,"nutshell (charred)","Corylus avellana",1656,"Fife Ness",-2.5886,56.2767,"Scotland"
215511,"AA-25212",8545,65,"nutshell (charred)","Corylus avellana",1656,"Fife Ness",-2.5886,56.2767,"Scotland"
215512,"AA-25213",8495,65,"nutshell (charred)","Corylus avellana",1656,"Fife Ness",-2.5886,56.2767,"Scotland"
215513,"AA-25214",8510,65,"nutshell (charred)","Corylus avellana",1656,"Fife Ness",-2.5886,56.2767,"Scotland"
215514,"AA-25215",8490,60,"nutshell (charred)","Corylus avellana",1656,"Fife Ness",-2.5886,56.2767,"Scotland"
200181,"AA-25216",2625,45,"charcoal","Alnus",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200182,"AA-25217",2750,45,"charcoal","Corylus avellana",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200183,"AA-25218",2845,45,"charcoal","Corylus avellana",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200184,"AA-25219",3580,50,"charcoal","Corylus avellana",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200185,"AA-25220",2890,45,"charcoal","Alnus",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200186,"AA-25221",2685,45,"charcoal","Betula",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200187,"AA-25222",2785,45,"charcoal","Alnus",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200188,"AA-25223",2765,45,"charcoal","Betula",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200189,"AA-25224",2620,75,"charcoal","Alnus",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200190,"AA-25225",3755,50,"charcoal","Betula",1663,"Newton of Petty",-4.1135,57.5097,"Scotland"
200191,"AA-25226",2680,45,"charcoal","Corylus avellana",1125,"Balnuaran of Clava, Centre",-4.0741,57.473,"Scotland"
200192,"AA-25227",2745,45,"charcoal","Alnus",1125,"Balnuaran of Clava, Centre",-4.0741,57.473,"Scotland"
200193,"AA-25228",2770,45,"charcoal","Corylus avellana",1125,"Balnuaran of Clava, Centre",-4.0741,57.473,"Scotland"
200194,"AA-25229",2420,45,"charcoal","Corylus avellana",1125,"Balnuaran of Clava, Centre",-4.0741,57.473,"Scotland"
215515,"AA-25230",5535,55,"charcoal","Betula",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200195,"AA-25231",3535,45,"charcoal","Corylus avellana",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200196,"AA-25232",3595,60,"charcoal","Corylus avellana",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200197,"AA-25233",3530,45,"charcoal","Corylus avellana",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200198,"AA-25234",3475,45,"charcoal","Corylus avellana",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200199,"AA-25235",3600,50,"charcoal","Corylus avellana",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200200,"AA-25236",3145,55,"charcoal","Corylus avellana",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
200201,"AA-25237",2945,50,"charcoal","Pomoideae",1706,"Balnuaran of Clava, North-east",-4.0733,57.4734,"Scotland"
7393,"AA-25494",1110,50,"bone","Equus",1712,"Dale Lane, South Elmsall, South Hiendley, Wakefield",-1.4224,53.6054,"NWEnglandWales"
200203,"AA-25715",1960,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200204,"AA-25716",1920,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200205,"AA-25717",1950,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200206,"AA-25718",1810,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200207,"AA-25719",1905,45,"grain (charred,glume bases)","Triticum spelta",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200208,"AA-25720",1840,45,"grain (charred,glume bases)","Triticum dicoccum",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200209,"AA-25721",2015,45,"charcoal","Calluna vulgaris",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200211,"AA-25723",1825,50,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200212,"AA-25725",1215,45,"grain (charred)","Hordeum vulgare nudum",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200213,"AA-25726",1785,55,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200214,"AA-25727",1610,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200215,"AA-25728",1985,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200216,"AA-25729",1875,60,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200219,"AA-25732",265,50,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200220,"AA-25733",1960,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200221,"AA-25734",1895,45,"charcoal","Calluna",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200223,"AA-25736",2000,55,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200224,"AA-25737",1880,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
200225,"AA-25738",1870,45,"grain (charred)","Hordeum vulgare",1748,"Fishers Road East, Port Seton",-2.9473,55.9679,"Scotland"
8445,"AA-26218",2040,50,"charcoal","Quercus",1712,"Dale Lane, South Elmsall, South Hiendley, Wakefield",-1.4224,53.6054,"NWEnglandWales"
8457,"AA-26219",2015,50,"charcoal","Prunus spinosa",1712,"Dale Lane, South Elmsall, South Hiendley, Wakefield",-1.4224,53.6054,"NWEnglandWales"
13345,"AA-26220",7255,50,"charcoal","Pomoideae",1712,"Dale Lane, South Elmsall, South Hiendley, Wakefield",-1.4224,53.6054,"NWEnglandWales"
200226,"AA-26222",2325,60,"charcoal","Corylus avellana",1765,"Achinduich",-4.3992,57.9747,"Scotland"
200227,"AA-26223",3150,70,"charcoal","Quercus",1765,"Achinduich",-4.3992,57.9747,"Scotland"
200228,"AA-26224",1905,55,"grain (charred)","Hordeum vulgare",1012,"Fishers Road West (Seton West Mains)",-2.9529,55.9666,"Scotland"
215516,"AA-26225",6840,85,"charcoal","Pinus",1783,"Chapelfield, Cowie",-3.8716,56.0847,"Scotland"
215517,"AA-26226",6705,60,"charcoal","Pinus",1783,"Chapelfield, Cowie",-3.8716,56.0847,"Scotland"
215518,"AA-26227",7420,65,"nutshell (charred)","Corylus avellana",1141,"Colonsay, Staosnaig",-6.1984,56.0611,"Scotland"
200229,"AA-26243",2300,50,"bone","Homo sapiens",1784,"Sanaigmore Warren, Islay",-6.4107,55.8516,"Scotland"
200230,"AA-26244",1655,50,"bone","Homo sapiens",1784,"Sanaigmore Warren, Islay",-6.4107,55.8516,"Scotland"
34801,"AA-26412",4175,50,"charcoal","Crataegus",1787,"Pipeline Harlyn Bay to Padstow",-4.975,50.542,"NWEnglandWales"
60299,"AA-26415",5065,50,"charcoal",,1787,"Pipeline Harlyn Bay to Padstow",-5.0011,50.5396,"NWEnglandWales"
60326,"AA-26416",4055,50,"charcoal","Crataegus",1788,"Harlyn Bay to Padstow, Pipeline",-4.9594,50.5376,"NWEnglandWales"
60327,"AA-26418",6363,53,"charcoal","Quercus",1787,"Pipeline Harlyn Bay to Padstow",-4.976,50.5448,"NWEnglandWales"
60328,"AA-26420",3350,44,"charcoal","Crataegus/Prunus spinosa",1788,"Harlyn Bay to Padstow, Pipeline",-4.9977,50.539,"NWEnglandWales"
60329,"AA-26421",4120,47,"charcoal","Prunus spinosa",1788,"Harlyn Bay to Padstow, Pipeline",-4.9977,50.539,"NWEnglandWales"
200231,"AA-26971",2060,45,"charcoal","Betula",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200232,"AA-26972",1980,45,"charcoal","Corylus avellana",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200233,"AA-26973",2000,45,"charcoal","Ulmus",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200234,"AA-26974",2090,45,"charcoal","Betula",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200235,"AA-26975",1995,45,"charcoal","Corylus avellana",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200236,"AA-26976",2055,45,"charcoal","Calluna vulgaris",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200237,"AA-26977",1805,45,"charcoal","Betula",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200238,"AA-26978",4105,50,"charcoal","Corylus avellana",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200239,"AA-26979",4215,50,"charcoal","Alnus",1789,"Culhawk Hill",-3.0636,56.691,"Scotland"
200240,"AA-26980",3245,50,"ceramic residue (charred)",,1792,"Benderloch",-5.4029,56.4892,"Scotland"
215519,"AA-27239",3270,50,"wood",,38,"Chancellorsland, site A",-8.3638,52.4753,"Ireland"
73371,"AA-27526",2770,50,"charcoal","Prunus",1803,"Balksbury Camp",-1.4976,51.1995,"SEEngland"
225038,"AA-27527",2645,50,"charcoal","Prunus",1803,"Balksbury Camp",-1.4976,51.1995,"SEEngland"
73372,"AA-27528",2770,50,"charcoal","Corylus",1803,"Balksbury Camp",-1.4976,51.1995,"SEEngland"
73369,"AA-27529",2745,50,"charcoal","Prunus",1803,"Balksbury Camp",-1.4976,51.1995,"SEEngland"
13346,"AA-27530",1715,55,"charcoal","Corylus",1844,"Whitbread Travel Inn, St Enoder, Restormel (Penhale Round, Fraddon)",-4.9437,50.3783,"NWEnglandWales"
13514,"AA-27531",1755,55,"charcoal","Salix/Populus",1844,"Whitbread Travel Inn, St Enoder, Restormel (Penhale Round, Fraddon)",-4.9437,50.3783,"NWEnglandWales"
13739,"AA-27532",1850,55,"charcoal","Corylus",1844,"Whitbread Travel Inn, St Enoder, Restormel (Penhale Round, Fraddon)",-4.9437,50.3783,"NWEnglandWales"
215520,"AA-27743",3885,65,"bone","Homo sapiens",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
215521,"AA-27744",4405,65,"bone","Homo sapiens",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
200250,"AA-27745",3120,60,"bone","Sus",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
215522,"AA-27746",6420,75,"bone","animal",1872,"An Corran, Skye",-6.2042,57.6368,"Scotland"
56785,"AA-27749",3110,45,"charcoal","Corylus avellana",1874,"A96 Fochabers Bypass, Fochabers",-3.1469,57.6248,"Scotland"
56784,"AA-27750",3175,70,"charcoal","Alnus",1874,"A96 Fochabers Bypass, Fochabers",-3.1469,57.6248,"Scotland"
200251,"AA-28034",635,50,"bone","Homo sapiens",1881,"Cupar, St Christopher's Church",-3.0258,56.3256,"Scotland"
200253,"AA-28036",670,50,"bone","Homo sapiens",1881,"Cupar, St Christopher's Church",-3.0258,56.3256,"Scotland"
200254,"AA-28038",1475,50,"grain (charred)","Triticum",1119,"Dalkeith",-3.0487,55.9111,"Scotland"
200255,"AA-28039",1480,45,"charcoal","Betula",1119,"Dalkeith",-3.0487,55.9111,"Scotland"
200256,"AA-28040",1840,45,"grain (charred)","Triticum",1119,"Dalkeith",-3.0487,55.9111,"Scotland"
200257,"AA-28041",1785,50,"charcoal","Corylus avellana",1119,"Dalkeith",-3.0487,55.9111,"Scotland"
200258,"AA-28050",3795,55,"nutshell (charred)","Corylus avellana",1900,"Fox Plantation",-4.9359,54.8752,"Scotland"
215523,"AA-28063",3625,65,"wood","Corylus avellana",1905,"Ballyloran, Ballyhampton Road, Larne",-5.7,54.8167,"Ireland"
200267,"AA-28368",2165,50,"charcoal","Corylus avellana",2051,"The Sunken Kirk, Seggieden",-2.7506,57.332,"Scotland"
200268,"AA-28369",2245,50,"charcoal","Corylus avellana",2051,"The Sunken Kirk, Seggieden",-2.7506,57.332,"Scotland"
200269,"AA-28370",2380,50,"charcoal","Quercus",2051,"The Sunken Kirk, Seggieden",-2.7506,57.332,"Scotland"
200270,"AA-28371",2260,50,"charcoal","Quercus",2051,"The Sunken Kirk, Seggieden",-2.7506,57.332,"Scotland"
200271,"AA-28372",2420,70,"charcoal","Betula",2051,"The Sunken Kirk, Seggieden",-2.7506,57.332,"Scotland"
200272,"AA-28373",2395,50,"charcoal","Betula",2051,"The Sunken Kirk, Seggieden",-2.7506,57.332,"Scotland"
56589,"AA-28388",1740,45,"charcoal","Betula",2063,"Summerston Landfill Site, Balmuidy",-4.2737,55.914,"Scotland"
56590,"AA-28389",1785,45,"charcoal","Betula",2063,"Summerston Landfill Site, Balmuidy",-4.2737,55.914,"Scotland"
215524,"AA-28390",5345,55,"charcoal","Corylus avellana",2063,"Summerston Landfill Site, Balmuidy",-4.2723,55.9147,"Scotland"
13803,"AA-28391",655,55,"bone","Homo sapiens",2074,"St Michael's Mount, Penwith",-5.4791,50.1165,"NWEnglandWales"
200274,"AA-28400",330,40,"charcoal","Salix",2099,"Burn of Edramucky",-4.2553,56.5248,"Scotland"
200275,"AA-28727",1040,45,"bone","Homo sapiens",2107,"Innellan",-4.9755,55.8776,"Scotland"
200276,"AA-28728",1015,50,"bone","Homo sapiens",2107,"Innellan",-4.9755,55.8776,"Scotland"
200277,"AA-28729",1500,60,"bone","Equus",2118,"Brean Down",-3.0189,51.3161,"SEEngland"
200279,"AA-28733",2845,65,"bone","Homo sapiens",2140,"Briarfield Nurseries, Poulton-le-Fylde",-3.0091,53.8421,"NWEnglandWales"
200280,"AA-28734",3015,65,"wood","Corylus avellana",2140,"Briarfield Nurseries, Poulton-le-Fylde",-3.0091,53.8421,"NWEnglandWales"
200281,"AA-28735",3070,65,"nutshell","Corylus avellana",2140,"Briarfield Nurseries, Poulton-le-Fylde",-3.0091,53.8421,"NWEnglandWales"
3674,"AA-29062",3845,50,"charcoal","Quercus",2149,"Seafield West, Inverness",-4.1793,57.4719,"Scotland"
4446,"AA-29063",2625,45,"ceramic residue",,2149,"Seafield West, Inverness",-4.1793,57.4719,"Scotland"
200292,"AA-29064",3385,45,"tissue (leather)","Bos",2175,"Stonifield House",-4.179,57.4838,"Scotland"
200293,"AA-29066",3645,65,"bone","Homo sapiens",2177,"Doons Law, Leetside",-2.2113,55.7571,"Scotland"
215525,"AA-29311",4175,60,"bone","Cervus elaphus",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
200294,"AA-29312",2045,60,"bone","Capreolus capreolus",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
200295,"AA-29313",3660,65,"bone","Cervus elaphus",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
200296,"AA-29314",3975,50,"bone","animal",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
215526,"AA-29315",5190,55,"bone","Cervus elaphus",1872,"An Corran, Skye",-6.207,57.6363,"Scotland"
215527,"AA-29316",6215,60,"bone","animal",1872,"An Corran, Skye",-6.2042,57.6368,"Scotland"
225990,"AA-29331",3480,50,"charcoal",,89,"Port Cranstal, site 2 (Phurt)",-4.3654,54.3882,"NWEnglandWales"
200299,"AA-29346",1600,45,"bone?",,2207,"Old Showground, Cheddar",-2.7813,51.2753,"SEEngland"
215528,"AA-29721",4520,50,"charcoal","Pomoideae/Prunus,Salix/Alnus",2210,"Raddon Hill",-3.5834,50.817,"NWEnglandWales"
215529,"AA-29723",4525,50,"charcoal","Corylus avellana",2210,"Raddon Hill",-3.5834,50.817,"NWEnglandWales"
215530,"AA-29729",4615,60,"charcoal","Corylus avellana",2210,"Raddon Hill",-3.5834,50.817,"NWEnglandWales"
14756,"AA-29731",4055,70,"charcoal","Corylus",2217,"Trevorva Cott, Probus",-4.9588,50.2818,"NWEnglandWales"
17282,"AA-29732",3930,65,"charcoal","Corylus,Crataegus",2217,"Trevorva Cott, Probus",-4.9588,50.2818,"NWEnglandWales"
60330,"AA-29734",3435,50,"charcoal","Corylus",2223,"Trelowthas",-4.9679,50.2813,"NWEnglandWales"
200300,"AA-29764",1400,65,"charcoal","Quercus",2275,"Cleigh",-5.4373,56.3759,"Scotland"
200301,"AA-29765",4630,60,"charcoal","Corylus avellana",2275,"Cleigh",-5.4373,56.3759,"Scotland"
200302,"AA-29766",1385,55,"charcoal","Quercus",2275,"Cleigh",-5.4373,56.3759,"Scotland"
200303,"AA-29767",1910,45,"wood",,2278,"Bhaltos, Cnip, Lewis",-6.9445,58.2221,"Scotland"
200304,"AA-29813",4640,100,"charcoal",,200090,"Rheast Buig, Patrick",-4.673,54.152,"NWEnglandWales"
200305,"AA-30345",4045,50,"wood","Quercus",2377,"Newbie Cottages",-3.306,54.9744,"Scotland"
226330,"AA-30354",9075,80,"charcoal","Pomoideae",2432,"Daer Reservoir, Crawford",-3.601,55.3579,"Scotland"
215532,"AA-30355",8055,75,"charcoal","Betula",2432,"Daer Reservoir, Crawford",-3.6096,55.3546,"Scotland"
226331,"AA-30356",3915,55,"charcoal","Alnus",2469,"Daer Valley, Clydesdale, site 124",-3.601,55.3582,"Scotland"
226322,"AA-30357",1000,50,"charcoal","Betula",2478,"Manor Valley, Posso Millburn Lead Smelting Site",-3.2864,55.5785,"Scotland"
226323,"AA-30358",3650,55,"charcoal","Betula",2495,"Manor Valley, Hopeterrick Burnt Mound 2",-3.2452,55.5967,"Scotland"
226324,"AA-30359",980,50,"charcoal","Betula",2507,"Manor Valley, Hundleshope Lead Smelting Site",-3.2237,55.6025,"Scotland"
226325,"AA-30360",3850,55,"charcoal","Betula",2563,"Manor Valley, Hopeterrick Burnt Mound 3",-3.2467,55.5973,"Scotland"
227868,"AA-30363",2410,45,"seeds (charred)","Ranunculus",1748,"Fishers Road East, Port Seton",-2.9479,55.9685,"Scotland"
67315,"AA-30653",1500,70,"bone","animal",2607,"St Paul's Hospital, 24 Endell Street, London",-0.1246,51.5149,"SEEngland"
200306,"AA-30670",4630,50,"charcoal","Prunus",2635,"Castle Hill, Brinor",-3.2654,50.6582,"NWEnglandWales"
336,"AA-30681",3300,55,"bone","Bos primigenius",2652,"Porlock Marsh",-3.6051,51.2193,"NWEnglandWales"
4448,"AA-30682",2525,55,"nutshell","Corylus avellana",2702,"Dun Mor, Loch Duich",-5.5061,57.2694,"Scotland"
4461,"AA-30683",1620,55,"nutshell","Corylus avellana",2702,"Dun Mor, Loch Duich",-5.5061,57.2694,"Scotland"
200308,"AA-30866",4030,45,"organic matter",,2714,"Marshwall Farm",-2.5878,51.5593,"SEEngland"
200309,"AA-30867",3965,50,"organic matter",,2714,"Marshwall Farm",-2.5878,51.5593,"SEEngland"
62652,"AA-32590",2095,50,"grain (charred)","Triticum cf spelta",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62653,"AA-32591",2160,50,"grain (charred)","Hordeum vulgare",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62654,"AA-32592",2090,50,"grain (charred)","Hordeum vulgare",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62655,"AA-32593",2060,55,"grain (charred)","Triticum cf spelta",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62656,"AA-32594",2210,75,"grain (charred)","Triticum cf spelta",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62657,"AA-32595",1925,50,"grain (charred)","Triticum",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62706,"AA-32596",2260,45,"grain (charred)","Triticum cf spelta",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62707,"AA-32597",2160,45,"grain (charred)","Hordeum vulgare",2806,"Melsonby (Stanwick)",-1.6951,54.4708,"NWEnglandWales"
62703,"AA-32598",3145,50,"charcoal","Corylus avellana",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
62702,"AA-32599",3150,50,"charcoal","Corylus avellana",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
62704,"AA-32600",3140,50,"charcoal","Corylus avellana",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
62699,"AA-32601",3845,50,"charcoal","Corylus avellana",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
62705,"AA-32602",3085,50,"charcoal","Corylus avellana",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
62701,"AA-32603",3180,50,"charcoal","Alnus glutinosa",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
62698,"AA-32604",4130,50,"charcoal","Quercus",2879,"Lamb’s Nursery, Dalkeith",-3.0698,55.8852,"Scotland"
17286,"AA-32606",1905,45,"charcoal","Corylus",2887,"Pomeroy Wood, A30 Honiton to Exeter, Sowton",-3.4492,50.7308,"NWEnglandWales"
102,"AA-33125",2950,60,"charcoal",,2932,"Bantham",-3.8682,50.2775,"NWEnglandWales"
200314,"AA-33140",1355,50,"charcoal",,2951,"Baltimoor Wall",-2.9417,51.0583,"SEEngland"
200315,"AA-33141",1460,50,"charcoal",,2951,"Baltimoor Wall",-2.9417,51.0583,"SEEngland"
200318,"AA-33602",2875,40,"grain (charred)","Triticum",2982,"Kingsbarns",-2.6385,56.2971,"Scotland"
200319,"AA-34137",4475,60,"charcoal","Quercus",2994,"Haldon",-3.5925,50.665,"NWEnglandWales"
200320,"AA-34509",4695,55,"charcoal",,200090,"Rheast Buig, Patrick",-4.673,54.152,"NWEnglandWales"
200321,"AA-34525",1975,45,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200322,"AA-34526",1935,50,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200323,"AA-34527",1250,45,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200324,"AA-34528",1265,50,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200325,"AA-34529",1180,50,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200326,"AA-34530",1175,45,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200327,"AA-34531",1290,65,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200328,"AA-34532",1270,45,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200329,"AA-34533",1695,60,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200330,"AA-34533a",1255,45,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
200331,"AA-34534",1115,45,"grain (charred)","Hordeum vulgare",3020,"Sumburgh Airport",-1.3055,59.8791,"Scotland"
70271,"AA-35520",3245,50,"charcoal","Betula",3035,"Plantation Camp",-1.9968,55.4397,"NWEnglandWales"
70263,"AA-35522",3480,50,"charcoal (roundwood)","Salix",3089,"Turf Knowe",-1.9929,55.4345,"NWEnglandWales"
44482,"AA-35523",3670,50,"wood",,3099,"Wether Hill",-1.9809,55.4239,"NWEnglandWales"
44483,"AA-35524",3675,55,"wood",,3099,"Wether Hill",-1.9809,55.4239,"NWEnglandWales"
227788,"AA-35525",2145,45,"charcoal","Betula",3099,"Wether Hill",-1.9809,55.4239,"NWEnglandWales"
227735,"AA-35526",2070,45,"charcoal","Corylus avellana",3099,"Wether Hill",-1.9809,55.4239,"NWEnglandWales"
73313,"AA-35543",1330,45,"bone","Homo sapiens",3147,"Cook Street, Southampton",-1.3971,50.9024,"SEEngland"
73277,"AA-35544",980,55,"bone","Homo sapiens",3147,"Cook Street, Southampton",-1.3971,50.9024,"SEEngland"
